REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-19,Nunavut,2016A000262,Persons,249,units,0,v7,15,38574,,,,0
Apr-19,Nunavut,2016A000262,Persons,249,units,0,v7,15,38764,,,,0
Jul-19,Nunavut,2016A000262,Persons,249,units,0,v7,15,38839,,,,0
Oct-19,Nunavut,2016A000262,Persons,249,units,0,v7,15,38893,,,,0
Jan-20,Nunavut,2016A000262,Persons,249,units,0,v7,15,39010,,,,0
Apr-20,Nunavut,2016A000262,Persons,249,units,0,v7,15,39137,,,,0
Jul-20,Nunavut,2016A000262,Persons,249,units,0,v7,15,39479,,,,0
Oct-20,Nunavut,2016A000262,Persons,249,units,0,v7,15,39581,,,,0
Jan-21,Nunavut,2016A000262,Persons,249,units,0,v7,15,39750,,,,0
Apr-21,Nunavut,2016A000262,Persons,249,units,0,v7,15,39879,,,,0
Jul-21,Nunavut,2016A000262,Persons,249,units,0,v7,15,40086,,,,0
Oct-21,Nunavut,2016A000262,Persons,249,units,0,v7,15,40229,,,,0
Jan-22,Nunavut,2016A000262,Persons,249,units,0,v7,15,40271,,,,0
Apr-22,Nunavut,2016A000262,Persons,249,units,0,v7,15,40460,,,,0
Jul-22,Nunavut,2016A000262,Persons,249,units,0,v7,15,40457,,,,0
Oct-22,Nunavut,2016A000262,Persons,249,units,0,v7,15,40491,,,,0
Jan-23,Nunavut,2016A000262,Persons,249,units,0,v7,15,40569,,,,0
Apr-23,Nunavut,2016A000262,Persons,249,units,0,v7,15,40560,,,,0
Jul-23,Nunavut,2016A000262,Persons,249,units,0,v7,15,40700,,,,0
Oct-23,Nunavut,2016A000262,Persons,249,units,0,v7,15,40898,,,,0
Jan-24,Nunavut,2016A000262,Persons,249,units,0,v7,15,40794,,,,0
Apr-24,Nunavut,2016A000262,Persons,249,units,0,v7,15,40851,,,,0
Jul-24,Nunavut,2016A000262,Persons,249,units,0,v7,15,41159,,,,0
Oct-24,Nunavut,2016A000262,Persons,249,units,0,v7,15,41258,,,,0
Jan-25,Nunavut,2016A000262,Persons,249,units,0,v7,15,41414,,,,0
Apr-25,Nunavut,2016A000262,Persons,249,units,0,v7,15,41572,,,,0
